patent_id,assignee_id,name,assignee_type
12390619,d07340ce-70e2-4546-b05b-0a6d600e191e,University of Southern California,2
11072344,2aa10b23-82f9-4c7a-bdf3-ad650ab22219,THE REGENTS OF THE UNIVERSITY OF MICHIGAN,2
4824535,461735da-1e01-4148-8ee3-7e610c5dca9b,Hoechst GmbH,3
7358719,74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION,3
4290705,9daa46ea-f9af-46cb-9393-29fcc8fecb8c,"Litton Systems, Inc.",2
9992382,d1097181-f21f-4cfa-995a-7f16d587ea4a,"Hewlett-Packard Development Company, L.P.",2
6479519,35a58a92-dd92-4b2f-9f6f-cd5809477703,AVENTIS PHARMA LIMITED,3
5635715,f8d19164-e6d5-4765-af45-2fb6579390d6,Alcatel Cable,3
11609882,862e2157-748a-4d95-8d9f-5a4d31eeacf0,ATOMBEAM TECHNOLOGIES INC.,2
5880346,3a9adec5-2aa0-424d-bbdf-6fbdbfdbd59e,Monsanto Company,2
5576429,e71c098b-f4a0-4272-b6d6-040698e519f2,MEDIVIR AB,3
5986878,ff25d76a-ea22-40b9-b964-aeb3914ef616,"Motorola, Inc.",2
10840866,da5426d2-7a1c-4d65-85f8-ceb3c99d578f,TDK CORPORATION,3
10815803,aee0ba5d-6f10-434d-8581-a33f9eec7cc7,RAYTHEON TECHNOLOGIES CORPORATION,2
7617783,7d569a3a-4f6c-493a-a031-00b68600ae14,Dutch Blacksmith Shop Ltd.,3
D488910,42f28284-0ad9-42fa-810b-a5ed6b6abe20,"John D. Brush & Co., Inc.",2
11480478,94d07b55-c296-40a8-aa17-924893bd0b40,Cummins Emission Solutions Inc.,2
6978012,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,2
8097250,94bac4c9-2d41-4f3d-b681-cbf7a1a2e649,MOREHOUSE SCHOOL OF MEDICINE,2
11389160,eeea74c4-61d9-42ef-9bde-ac00cfcdab4e,Cilag GmbH International,3
11183082,402e0326-0c08-46e5-b461-abf4cdc1f585,"TOYOTA MOTOR ENGINEERING & MANUFACTURING NORTH AMERICA, INC.",2
5705369,34d0ecf3-2896-4aca-9ec3-0c51864221f4,"Midwest Research Institute, Inc.",2
4755542,1b07134c-9d99-4340-92f5-eb3884a8e444,THE DOW CHEMICAL COMPANY,2
3986414,4d6f70c6-a0c2-4500-b51e-f022bb819434,Allis-Chalmers Corporation,2
8835973,55754f7e-e260-42ac-a700-1d2cc456c43e,"SEMICONDUCTOR ENERGY LABORATORY CO., LTD.",3
11425539,4db74ea5-393a-44d2-93aa-5910cdfb37d2,Tata Consultancy Services Limited,3
RE47343,328434ce-a701-4c29-8aef-e9a7d3722319,"MURATA MANUFACTURING CO., LTD.",3
8319985,08025288-6845-4b46-afda-0fa481a58342,"Konica Minolta Business Technologies, Inc.",3
5201931,ef1fb3d2-30fd-4cd8-8c18-4fa3d0a3922f,"Her Majesty the Queen in right of Canada, as represented by the National Research Council of Canada",7
7065476,584fa6b6-ec96-4c3c-bd5a-d904f3765f00,"AUTODESK, INC.",2
12179821,2810ef79-a47c-476a-b0f6-56be66c2c36e,KIA CORPORATION,3
10642920,b4a8a5de-ae1f-479a-a9ff-e2096dd7606c,OPTIM CORPORATION,3
6012798,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3
11924777,4916da6a-0b68-4dd9-b009-e19287f739c1,Sprint Spectrum LP,2
9659642,3a084a52-88f7-4233-b070-373ab6e9215b,"Crossbar, Inc.",2
7741709,c0499ce7-36c0-40e4-b2a4-d6b988392411,"INPAQ TECHNOLOGY CO., LTD.",3
11318712,41542be4-4b38-4254-97be-41ea8128747c,REIFENHAEUSER GMBH & CO. KG MASCHINENFABRIK,3
9940331,02301435-a838-43cb-899d-d54d2579d6b6,EMC IP Holding Company LLC,2
9715550,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,3
8522081,a719a931-a440-4578-9657-01dba8b6736f,FUJITSU SEMICONDUCTOR LIMITED,3
7170366,2d1518bd-12f3-4461-ab87-fe94ef6c5c99,Andrew LLC,2
9022458,7fd570bb-8d88-4ad9-832b-532add7b7500,"HONDA MOTOR CO., LTD.",3
D970018,77eb1e85-3fe8-42c9-a8af-908d6a937515,GE PRECISION HEALTHCARE LLC,2
10232683,70486c05-ffc9-41d8-b8f6-65bffa585803,"ENERGIZER BRANDS II, LLC",2
11138765,011f9e67-f7a3-4589-8419-bcdff0a30639,"GoPro, Inc.",2
7117917,e5d1df27-09ee-4030-ad60-e2b67d6dd8b0,Louver-Lite Limited,3
11311113,75cb43dc-b767-4492-95ed-8d0f4f942775,TOURNADRE SA STANDARD GUM,3
9092208,86cc5ea2-4ea8-42de-8f42-0858be0b821d,"Adtran, Inc.",2
6788977,6ccc68db-259d-4801-81fd-846d1aae51a8,Celsion Corporation,2
12156184,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD.",3
11333251,16e09015-6f15-48e8-833c-0147a774438a,GEORGIA TECH RESEARCH CORPORATION,2
4724716,eb66536b-a604-4e69-9a1e-43a75f43cda2,Kabushiki Kaisha Kobe Seiko Sho,3
8258257,6ce04dde-f383-4923-8798-780d1a608ed6,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,2
10523640,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2
6342972,e4a38080-34e0-4ed2-be90-d80fb8688252,"Olympus Optical Co., Ltd.",3
5543917,ab16fe16-98b3-4d1c-9f4b-73980a1d118c,LOCKHEED MARTIN CORPORATION,2
D1102249,dc465e1b-692e-44ba-8626-9303bf68dc19,Techtronic Cordless GP,2
8691230,0043813d-b3d0-4ec6-9b08-945841cd5141,President and Fellows of Harvard College,2
D988698,8d3495e2-4981-4c55-a0a6-a277a622f4c6,Mou Limited,3
PP15289,a3c4ccc6-a2df-4bc4-8c5e-12b91ca7dcb2,"Syngenta Seeds, Inc.",2
7806723,e7586539-d903-4a4c-9965-e45365d7e558,"BELKIN INTERNATIONAL, INC.",2
8488332,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited,3
12409044,9fec1594-70c0-401e-8d44-591aafdd13bb,"Providence Medical Technology, Inc.",2
9030042,a7058c53-4733-4489-9af4-d0802a5f5a54,GE ENERGY POWER CONVERSION TECHNOLOGY LIMITED,3
11411516,8a03b7d9-0444-4dfc-9737-bf029c47a462,"FORD GLOBAL TECHNOLOGIES, LLC",2
D830458,38730e3f-475c-4593-a89a-c5bcc94f54f0,Trophius Pty Ltd.,3
10166350,5b025d4b-76df-4be0-9b14-cd16e70c19bb,Inspiro Medical Ltd.,3
7037052,2e8af993-5283-4ce9-b12f-6cd0e2862cfd,"MORI SEIKI CO., LTD.",3
11249201,3540c8a2-9758-4484-b21a-1fb0a0d19963,"KOITO MANUFACTURING CO., LTD.",3
7385870,a4095faa-d33e-4e1d-99f4-0cfd50857639,Renesas Technology Corporation,3
12462535,9971439c-aa8f-4cf2-b787-3b80dc992cfa,NEC CORPORATION,3
11524477,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,3
4684478,812f76a6-d460-4ee9-a2b9-4d2968e26eda,Chisso Corporation,3
6894524,cc750681-c1c9-44ee-bcf6-6a406757eff3,LSI Logic Corporation,2
11302363,b4880808-baf7-4038-9bfb-cc029bb676f6,Seagate Technology LLC,2
6060137,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited,3
D765679,38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.,2
9328641,85b67cfa-135d-4357-aac9-938aa1f65656,Kohler Co.,2
5940469,f68061b9-5827-43c8-8f62-33cae08b6d16,Siemens Aktiengesellschaft,3
7206901,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD.",3
7658747,e6f7e3c9-83b0-4158-9f21-a6b40ff86b9a,"NMT Medical, Inc.",2
6368143,9f883154-0ea2-452e-9219-6278e05becf3,THE SIEMON COMPANY,2
4289612,ad17ac9d-a254-4d7d-ad48-9638b92ec0a6,Texasgulf Inc.,2
5567135,1c631b96-8301-4819-bd8c-2e69e2ef6c76,Robert Bosch GmbH,3
11242740,0b2f3914-05b9-40f8-a0b2-f73eca886827,"Keystone Wireline, Inc.",2
4367867,3587916c-faae-4b3f-a6d7-af0bb02235cc,Mannesmann AG,3
6035826,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3
6329195,b872e4be-172b-411e-a9fe-f2bc6e479d2d,ACM-Biotech GmbH,3
6744885,40ef4238-349d-4b3d-b4d4-3fa28b66272a,LUCENT TECHNOLOGIES INC.,2
D1056321,36989a52-cefb-4db4-9b06-f39eeb334256,"KLARUS LIGHTING TECHNOLOGY (HONG KONG) CO., LIMITED",3
10608175,b23e3cee-e5d6-4ac2-8bbb-4707becdf7de,SK hynix Inc.,3
D362728,db23f9c9-99d3-4a9d-a682-1d8521644ab9,Step and a Half Toys L.L.C.,2
9366282,e9ab1177-9741-4e16-a2d6-0076ad2fa3b1,Thomas & Betts International LLC,2
9489767,3a89079c-9b5a-44d9-9a29-1374eed14194,Nvidia Corporation,2
6018439,b4880808-baf7-4038-9bfb-cc029bb676f6,Seagate Technology LLC,2
7364958,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2
5835092,ff4cc51d-207d-4cfb-8415-d75ad9ad5016,"Silicon Graphics, Inc.",2
8484456,5a07881d-0e65-4441-8dbd-0d932d04e9a1,Alien Camel Pty Ltd.,3
8285933,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD.",3
10043340,d86aeca0-1903-49f0-8ffe-9dd011b71833,PALTRONICS AUSTRALASIA PTY LIMITED,3
D303362,df0afe6f-f647-4204-aa97-ea7aef1ca6c9,Yoshida Kogyo K.K.,3
5871022,f192b645-795a-486e-946d-2027a035b0bd,United States Surgical Corporation,2
7054558,9955eb40-8cd4-40cd-8f79-cc4be3f80065,ALCATEL,
11523507,c7775520-3ec0-42ce-a9c8-35b555ac4213,"SI FLEX CO., LTD.",3
10960091,df193f45-56be-4b0a-abc0-7186604444c8,"FUTUREMEDIX, LLC",2
4032417,c6bd4534-5281-4a64-9b50-8f83fa9e872d,Hooker Chemicals & Plastics Corporation,2
4237460,d2b6e774-b1fb-4fb0-905a-3cf680d30598,"Ebauches, S.A.",3
11134100,992faa52-c040-4d6f-9da0-b1997eeb0239,"HITACHI ASTEMO, LTD.",3
7930102,1b7df2b5-6ba8-45e7-978f-a91d69bf49be,HONEYWELL INTERNATIONAL INC.,2
6519558,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,3
5959322,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3
8616999,010a4914-b79c-4bc6-b335-8f668aa27bc4,"TAYLOR MADE GOLF COMPANY, INC.",2
11155294,74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION,3
D377914,3eeaa955-83d2-42d0-89d3-187234c23d49,Timex Corporation,2
12201166,ce1f1c1d-4b3f-4b72-9880-dee092bbe83e,"NIKE, Inc.",2
4904281,ef138454-b2b0-4fc5-b28e-89e8cfac8628,Engelhard Corporation,2
11435701,877b4262-7552-45e3-adc3-c484b3095cf3,SEIKO EPSON CORPORATION,3
5494217,c60c4840-2ba4-40cc-b9f6-9e5c29dddc21,"Tenyo Co., Ltd.",3
9287109,0c9ebedb-c3a1-4084-8fad-b280b75833cf,GlobalFoundries Inc.,2
4856512,194be367-a473-465d-bdef-d9ed0ad2202b,"I.L. Med, Inc.",2
D860337,a909ada6-562f-489c-b6a8-20c7626cd6be,"TEE TURTLE, LLC",2
9797228,7291c3e0-c930-4736-8861-a1c2d56fa04c,Iron Horse Coiled Tubing Inc.,3
9494204,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3
D978666,9402ce67-2910-4c15-98ea-77bf25a41700,"Leica Microsystems Ltd., Shanghai",3
D323124,ac2f0f5c-98ed-4529-b969-9eb88e8e01cc,"CASIO COMPUTER CO., LTD.",3
D1022101,3304ced6-8e3e-4dd0-aa97-54d4951150ae,Mortrad Ltd,3
5611813,b533877d-26ee-42a9-883c-4dff0a70dd7d,"Microsurge, Inc.",2
6814146,4f87fefb-2763-4236-ab35-57bee381a0fd,SHELL OIL COMPANY,2
8342225,de33cc86-e920-406d-86c4-fc0fff67361d,Damorgold Pty. Ltd.,3
6499041,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2
12281471,09861351-77e5-4de9-a965-7c79f6e3a01b,"Haworth, Inc.",2
7553073,ae6c65e6-1e90-40d3-9cd7-30cd33cd2b93,"Foxconn Technology Group Co., Ltd.",3
4078054,ad862a26-14a9-4d21-afab-3081111b8438,Van Dyk & Company Inc.,2
5940434,02b5533d-238b-499e-8f5f-35b31b2b482a,Dacom Corporation,3
6839248,689056f0-cb69-42c4-8fc7-d4c70c483bf3,"Ko Semiconductors Co., Ltd.",3
8097056,c6172acb-c1c3-4a02-8676-9cd16bd08f00,TOYOTA BOSHOKU KABUSHIKI KAISHA,3
11157030,26f462c3-4bdd-4c81-9b7e-db9924b5c9d1,"Persagy Technology CO., LTD.",3
7816153,b79fd578-a265-4c68-8d75-11a8e41faf3d,"Varian Semiconductor Equipment Associates, Inc.",2
7458137,385dfb20-8424-449c-bc13-9aecff2fdcaa,"Batesville Services, LLC",2
6870360,20ecb05b-bfb1-4080-9bbd-b7e3d536a968,MIRAIE CORPORATION,3
D729399,e1017d07-6462-49d4-85a3-b21a4f1f767e,Hitachi High-Technologies Corporation,3
7354377,950c56b7-a635-42ae-ab50-e3663fa7d75d,JATCO LTD,3
12286892,2f7a2b12-6a08-4c2c-818c-64b54852b3d0,SAFRAN AIRCRAFT ENGINES,3
11606589,2a650d37-148d-4585-8dff-3f29dcf42a4d,"Biamp Systems, LLC",2
9885507,eadd1b03-6e1a-472d-acb9-31031994c433,"Emerson Climate Technologies, Inc.",2
9239056,cc57890f-5462-493d-93f0-f9e0d3546add,EBARA CORPORATION,3
6696888,a58efe5a-373b-442a-b6c8-c1eedcf0d53c,"Analog Devices, Inc.",2
4187556,a8ff5b01-5396-4174-bd3b-0245cf192b9b,"The United States of America, as represented by the Secretary of the Navy",6
11409605,10aa3d8e-b0ae-4c68-81ad-9e2dd031a07b,SAP SE,3
10704525,8a03b7d9-0444-4dfc-9737-bf029c47a462,"FORD GLOBAL TECHNOLOGIES, LLC",2
D254947,51cce837-ad7e-44d9-a9dc-b679d25f90fe,International Silver Company,2
7388883,d19d96ea-4ff4-4673-a1a1-3e180ccef46d,INNOVATIVE SONIC CORPORATION,3
6322938,c71fa1eb-230f-4410-a8ce-868bf70d0b13,United States of America as represented by the Secretary of the Air Force,6
9989421,2e564989-af34-440f-baf2-6323e1ca8a29,"Shenzhen Minjie Electronic Technology Co., Ltd.",3
10336023,6655016a-dc0c-46d6-930b-e02eb2ff70d4,Commissariat à l'Energie Atomique et aux Energies Alternatives,7
10656336,f06a0254-1987-4663-a5a0-7b82d2fe05d0,"Luminous Computing, Inc.",2
11763452,54898123-ab38-4ce1-9720-b06be1aa5393,GUANGDONG POLYTECHNIC NORMAL UNIVERSITY,3
4877697,40b06e10-7844-4983-a7f2-903d8a945a37,Hiechst Celanese Corporation,2
11322362,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",3
8757214,cb5367eb-ebac-459a-b013-d92860572522,"Nissan Motor Co., Ltd.",3
11792998,655d42cd-6eb0-43b6-9570-8c00f904fca5,Kepler Computing Inc.,2
10956814,82d5beb8-e54b-425a-a96d-bb9ec79aafff,"Silicon Storage Technology, Inc.",2
4586512,a9d0455e-eaf6-429a-9b1c-e7ddabf650e5,Thomson-CSF,3
7228217,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3
12281183,f449ee67-9622-48ec-9ee8-1a29b9f4c0b4,"Zhejiang Huakang Pharmaceutical Co., Ltd.",3
11642087,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3
8918817,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,3
12228587,8592d210-4a4c-4468-b903-3024c200d0c8,"AirFlow Direction, Inc.",2
D799217,118565fb-5037-4fb5-b31c-a1c6e7674c02,KONINKLIJKE PHILIPS N.V.,3
8962733,807465d5-81a1-4170-bbb7-0789a06c26c4,CHEIL INDUSTRIES INC.,3
5691727,652931ad-6c8a-4399-9019-48ac7f251f72,State of Israel-Ministry of Defense Armament Development Authority-Rafael,3
7246198,970b5aef-062a-4998-b844-2c05aae24487,"NETLOGIC MICROSYSTEMS, INC.",2
7564419,ab16fe16-98b3-4d1c-9f4b-73980a1d118c,LOCKHEED MARTIN CORPORATION,2
8610775,700ee0eb-3d4c-41f6-8f75-5100b9bd581b,BAE SYSTEMS PLC,3
11536202,7f555093-2653-48b5-94f8-f41b6adf3b01,GE Avio S.r.l.,3
8181578,75c3c762-5ae9-40f4-8b07-78d29e3c7fad,"Delta Railroad Construction, Inc.",2
5791734,586c3c45-d3bc-430a-8e5d-58c668785042,MALENOTTI S.R.L.,3
6692988,5eaec0be-b46d-4be3-b0e2-a07821b6a4ba,"SILICONWARE PRECISION INDUSTRIES CO., LTD.",3
11084499,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3
12480472,433138f3-3b9e-408d-aa0a-01838bf3e325,Wobben Properties GmbH,3
10107908,7350ee8b-9f00-45cf-92e6-ae71c4fde2bc,Johnson Outdoors Inc.,2
8135381,d6439ca5-7f7b-4d19-addf-9cb1b9679d9c,Fujitsu Toshiba Mobile Communications Limited,3
6410527,90d90f57-e94e-4508-b2b4-1fa81cf52e5c,SCHERING CORPORATION,2
8993840,e73d67c1-4b57-4d42-9038-6e7d1bad679c,E I DU PONT NEMOURS AND COMPANY,2
9244430,1548fb30-bae7-4aba-80da-e3dcf01b390b,Brother Kogyo Kabushiki Kaisha,3
10317843,8cfbe64a-545f-4c06-b574-6cad96eaca4c,CSEM Centre Suisse d'Electronique et de Microtechnique SA—Recherche et Développement,3
5467355,8f37dbbd-32ab-43c6-abee-378784a2054a,"Mita Industrial Co., Ltd.",3
8861880,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,3
6426623,dfe02986-7b0f-4510-9208-caedf37988a5,Mayo Foundation for Medical Education and Research,2
7711347,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3
11489358,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3
10638525,31ee02e0-a1ba-4c1e-94ab-e356d0f2d2c5,JVCKENWOOD Corporation,3
6828942,7dfcf143-250a-4a80-b2fd-1a8d5e69c3e8,Thomson Licensing,3
5377172,77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD.",3
9745443,da5426d2-7a1c-4d65-85f8-ceb3c99d578f,TDK CORPORATION,3
D341443,f4afb6d4-afed-424a-9e14-49d7c7086502,Troy Lighting Incorporated,2
5755922,5f91f492-1976-4ca8-81b1-044d8485c1b3,BRIDGESTONE CORPORATION,3
7853866,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3
4298453,8ab402a0-baac-483c-b51d-c76d465b7078,Mobil Oil Corporation,2
8586797,31ce9ca1-1224-4d69-b9f9-1769c571ebae,"eSionic ES, Inc.",2
9846987,d8b8119f-66e9-43f2-bf99-10a0c43404b6,"Bally Gaming, Inc.",2
9267100,6852e207-1de8-4058-83d0-a355c20857ee,"Finesse Solutions, Inc.",2
D582233,0e6b8315-4105-4c70-86bb-be9a17d61fdf,"Unger Marketing International, LLC",2
9824402,aab751da-bb4e-442d-87b9-d6b73cb541ea,Vivint LLC,2
10468221,69a10d5a-b7d5-4de3-8ffb-1b8a92b69475,"Applied Materials, Inc.",2
10708317,6f4a6634-b829-4718-a967-e38f5f1c2ec1,Twilio Inc.,2
4181199,4eaa741c-37f9-48e5-b7e3-d866bff980e2,DANA LIMITED,2
8450262,8f4094b7-206a-49cc-bada-d91974888071,The Procter & Gamble Company,2
4436240,d3368451-fb1d-4533-91f2-a2725d38a120,Zenith Radio Corporation,2
4980129,bcf802d8-53dd-4e7e-bf4d-3b63625bdd3c,EASTMAN KODAK COMPANY,2
D537836,1d4a3263-81e0-42e2-9285-34101f7de27f,Microsoft Corporation,2
10515928,cbc31957-5625-4c60-be87-a8918629bba8,Texas Instruments Incorporated,2
5907306,b1fe5de1-2ec4-4354-a4a4-99b9a8e34751,ERICSSON GMBH,3
8326655,5c7b110c-36c1-47ab-8420-158e8558b687,Discovery Limited,3
7482915,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3
4682547,e3ed0e27-da3b-46a4-8ed5-2fb22234312a,Firma Schwarzkopf GmbH,3
5739234,57c5a40d-27a0-4ce1-9dcd-61e0bd443141,Kureha Kagaku Kogyo Kabushiki Kaisha,3
D528023,3eb42334-bc29-4113-a2ab-7a6e01664e64,"LeMond Fitness, Inc.",2
8874190,24fa0837-6cc6-423a-855b-c6299134ac5b,WAKE FOREST UNIVERSITY HEALTH SCIENCES,2
10013507,06beeacf-5de9-4576-ab76-f136aec71d89,HERE GLOBAL B.V.,3
5740105,cbc31957-5625-4c60-be87-a8918629bba8,Texas Instruments Incorporated,2
12390557,ccd8d314-8428-4369-a07a-f303224a173a,The Board of Trustees of the Leland Stanford Junior University,2
11526077,0a5f394e-73fe-49a8-bdb5-2c16460de371,"Hefei Xinsheng Optoelectronics Technology Co., Ltd.",3
7736745,9258073a-1a4a-4431-a6b1-881c3c04cccb,Hontek Corporation,2
6234815,e3911da4-9f04-4119-9b12-3835f29f99ee,"NIPPON PILLAR PACKING CO., LTD.",3
10816120,9a17345f-3da6-43ba-a7bd-ad35d92fcf77,Reliance Worldwide Corporation,2
4845457,bde75d8c-2b8f-4091-b079-fd3f75260ad7,Kabushiki Kaisha Cubic Engineering,3
11134497,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD.",3
11418551,8c40b2c4-17fd-462d-970e-4b8004ed1372,"SAMSUNG SDS CO., LTD.",3
9834465,7501e075-3801-4746-aef9-81ff74a5abd8,HOYA CORPORATION,3
10143292,0784e548-2b7f-408b-a89e-4070f5f7dfbb,"AMOLIFESCIENCE CO., LTD.",3
11339009,5c203899-ff9e-4011-a745-f270b10a4fc9,SLUIS CIGAR MACHINERY B.V.,3
6450833,db06a0c6-11b4-45df-88e3-e13ec3c80c01,Wabash Technology Corporation,2
4587649,8988d446-c3b8-482b-adfc-049bacbb0449,The Plessey Company PLC,3
8659813,26c75eaf-8dd9-4bf4-8abd-4d5682c3f5bc,"MICROVISION, INC.",2
10304555,55754f7e-e260-42ac-a700-1d2cc456c43e,"SEMICONDUCTOR ENERGY LABORATORY CO., LTD.",3
4500295,a8ff5b01-5396-4174-bd3b-0245cf192b9b,"The United States of America, as represented by the Secretary of the Navy",6
11354336,d49e450b-eae0-452e-84b8-8d9a25374af0,Quintessence Labs Pty Ltd.,3
12404544,3cf1d97e-4d20-4ab2-99d5-b6884af195a7,"10x Genomics, Inc.",2
11264845,1d443c32-beaa-448d-b67c-2e60c804fd0a,DENSO CORPORATION,3
7121318,8956adf2-718c-4675-82c4-9e31761433d8,"Alotech Limited, LLC",2
9457307,cb63fffa-7d0f-4d0c-91b2-c261be63c85e,MANN+HUMMEL GmbH,3
8695923,ff6a0dd6-ce8a-40db-91a8-6e93655b3a73,AIRBUS OPERATIONS LIMITED,3
5781512,68aebe41-f518-4823-8d9f-f175f7ee0693,Eta SA Fabriques d'Ebauches,3
7816130,f897b633-2c2f-4fc9-8571-0302ddbb02e1,"ENZO THERAPEUTICS, INC.",2
7421330,cd786cff-397f-4423-a119-6823b647d9dd,WARTSILÄ FINLAND OY,3
11803114,6657ffe2-8a6a-49d0-8f41-27940a91ef20,Coretronic Corporation,3
5287627,230a86a2-f952-44ac-8131-e5cf9b49e1ee,"Spectra-Physics Laserplane, Inc.",2
12462405,118565fb-5037-4fb5-b31c-a1c6e7674c02,KONINKLIJKE PHILIPS N.V.,3
10165021,c61f1862-b00f-4bae-aded-d1be0194ee72,"APPLIED INVENTION, LLC",2
9313047,23588dbc-a807-4061-8c4e-39c17505c4de,"F5 Networks, Inc.",2
10837483,b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company,2
8331252,54b9ac48-b460-4416-8a20-f58aed1240d5,Nokia,3
D1021455,635712b1-b378-4eef-a122-712bc0ca6639,"Bradley Company, LLC",2
11960322,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3
D948930,819eb012-04b3-40ef-a1a1-e4fa60204cb2,Thermos L.L.C.,2
12362715,3e60d4f0-af6c-4a7d-ac24-ec0a32b0c43e,"MACOM Technology Solutions Holdings, Inc.",2
6453289,17909d2d-99cb-4300-b614-e4f1ad14a4e0,HUGHES ELECTRONICS LIMITED,3
9997797,8c3c488c-e5ca-440a-bdd2-31697d75df48,"NGK SPARK PLUG CO., LTD.",3
4602482,cb5367eb-ebac-459a-b013-d92860572522,"Nissan Motor Co., Ltd.",3
6252455,ff25d76a-ea22-40b9-b964-aeb3914ef616,"Motorola, Inc.",2
8460886,70ba10c6-2525-434e-986a-369aea702198,MEDAREX INC.,2
5145787,8bde4364-a1a3-40b3-82ef-959603059661,Miles Inc.,2
4677916,8a8a3ed7-57c4-4ec5-827b-c6aaaef07be5,"Nuclear Energy Systems, Inc.",2
5868807,8830c823-7ba0-46ee-929c-b73ea466d674,Glatt GmbH,3
11909596,c201b109-e685-4117-a452-69e243f072b7,"Futurewei Technologies, Inc.",2
10308675,74c238e5-4dcb-42e9-afb2-66bdba11255e,Inalco S.A.S. Di Giovanni Cipolletti & C.,3
8678460,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3
11325808,f7de9ca4-d991-4028-a559-20e6c711d0ed,KONE CORPORATION,3
7267485,228e3d0e-4417-4f1a-95f4-7032ca4979cb,ZF Friedrichshafen AG,3
9229626,a74c68d0-8fa4-4856-98eb-b266e32cc73d,Symantec Corporation,2
5258948,ff25d76a-ea22-40b9-b964-aeb3914ef616,"Motorola, Inc.",2
6126461,c3561012-b5d3-4f14-bc30-da3b1f250e1c,"Methode Electronics, Inc.",2
9173153,a7b79334-35a4-48e8-8143-47f2bfd65432,TELEFONAKTIEBOLAGET LM ERICSSON (PUBL),3
11386480,9c0fe58e-b8d6-4f69-9387-bf6c62c3a416,"Wells Fargo Bank, N.A.",2
12235537,55754f7e-e260-42ac-a700-1d2cc456c43e,"SEMICONDUCTOR ENERGY LABORATORY CO., LTD.",3
D884412,36a775d0-ac60-4972-ab3a-3150c8df5864,"FOSHAN SHUNDE MIDEA ELECTRICAL HEATING APPLIANCES MANUFACTURING CO., LTD.",3
4942946,836bd69d-0f6f-4e5b-bf66-9962d7410f62,"Transdyne, Inc.",2
10372245,49661266-8cce-45ba-872f-1d2f920ec1f7,"Wacom Co., Ltd.",3
11166370,0b6359d0-1aaf-4f40-99f1-b8ebcccd5dd7,"MITSUBISHI GAS CHEMICAL COMPANY, INC.",3
10346167,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,2
9286378,4a3eec42-78bf-4057-8a68-4da387b86ee6,"FACEBOOK, INC.",2
